name,raw_name,producer,producer_confidence,year,region,price,original_price,type,castas,alcohol_content,description,url,image_url,store_sku,not_available,garrafeira_source,scraped_at
QUINTA DE SÃO JOSÉ SOUSÃO TINTO,Quinta de São José Sousão Tinto 2019,QUINTA DE SÃO JOSÉ,100,2019,DOURO,"29,65",,TINTO,,,,https://www.portugalvineyards.com/pt/douro/22328-quinta-de-sao-jose-sousao-red-2019.html,https://www.portugalvineyards.com/104040-home_default/quinta-de-sao-jose-sousao-red-2019.jpg,,False,Portugal Vineyards,2025-10-13T15:13:22.269243
QUINTA DE SÃO JOSÉ TOURIGA NACIONAL TINTO,Quinta de São José Touriga Nacional Tinto 2019,QUINTA DE SÃO JOSÉ,100,2019,DOURO,"28,25",,TINTO,,,,https://www.portugalvineyards.com/pt/douro/21679-quinta-de-sao-jose-touriga-nacional-red-2019-5601636200199.html,https://www.portugalvineyards.com/101221-home_default/quinta-de-sao-jose-touriga-nacional-red-2019.jpg,,False,Portugal Vineyards,2025-10-13T15:13:22.269372
QUINTA DE SÃO JOSÉ VINHA RUY FRANCISCO TINTO,Quinta de São José Vinha Ruy Francisco Tinto 2019,QUINTA DE SÃO JOSÉ,100,2019,DOURO,"130,55",,TINTO,,,,https://www.portugalvineyards.com/pt/douro/21681-quinta-de-sao-jose-vinha-ruy-francisco-red-2019-5601636550195.html,https://www.portugalvineyards.com/101225-home_default/quinta-de-sao-jose-vinha-ruy-francisco-red-2019.jpg,,False,Portugal Vineyards,2025-10-13T15:13:22.269503
SÃO GONÇALO BRANCO,São Gonçalo Branco,QUINTA DE SÃO GONÇALO,100,,VINHOS VERDES,"4,45","5,35",BRANCO,,,,https://www.portugalvineyards.com/pt/vinho-verde/17181-sao-goncalo-white-5601110006910.html,https://www.portugalvineyards.com/117990-home_default/sao-goncalo-white.jpg,,False,Portugal Vineyards,2025-10-13T15:13:22.995998
QUINTA DE SÃO FRANCISCO BRANCO,Quinta de São Francisco Branco 2022,QUINTA DE SÃO FRANCISCO,100,2022,LISBOA,"9,45",,BRANCO,,,,https://www.portugalvineyards.com/pt/lisboa/9966-quinta-de-sao-francisco-white-2018-5602507010084.html,https://www.portugalvineyards.com/90191-home_default/quinta-de-sao-francisco-white-2018.jpg,,False,Portugal Vineyards,2025-10-13T15:13:24.253578
QUINTA DE SÃO FRANCISCO TINTO,Quinta de São Francisco Tinto 2020,QUINTA DE SÃO FRANCISCO,100,2020,LISBOA,"10,45",,TINTO,,,,https://www.portugalvineyards.com/pt/lisboa/9954-quinta-de-sao-francisco-red-2017-5602507020281.html,https://www.portugalvineyards.com/90171-home_default/quinta-de-sao-francisco-red-2017.jpg,,False,Portugal Vineyards,2025-10-13T15:13:24.253874
QUINTA DE SANTIAGO ALVARINHO BRANCO,Quinta de Santiago Alvarinho Branco 2024,QUINTA DE SANTIAGO,100,2024,VINHOS VERDES,"15,15",,BRANCO,,,,https://www.portugalvineyards.com/pt/vinho-verde/17290-quinta-de-santiago-alvarinho-white-2019-5600685285409.html,https://www.portugalvineyards.com/122293-home_default/quinta-de-santiago-alvarinho-white-2019.jpg,,False,Portugal Vineyards,2025-10-13T15:13:25.468758
QUINTA DE SANTIAGO ALVARINHO ESPUMANTE,Quinta de Santiago Alvarinho Espumante 2022,QUINTA DE SANTIAGO,100,2022,VINHOS VERDES,"24,35",,ESPUMANTE,,,,https://www.portugalvineyards.com/pt/vinho-verde/17294-quinta-de-santiago-alvarinho-sparkling-2018-5600685285591.html,https://www.portugalvineyards.com/93874-home_default/quinta-de-santiago-alvarinho-sparkling-2018.jpg,,False,Portugal Vineyards,2025-10-13T15:13:25.488003
QUINTA DE SANTIAGO ALVARINHO RESERVA BRANCO,Quinta de Santiago Alvarinho Reserva Branco 2022,QUINTA DE SANTIAGO,100,2022,VINHOS VERDES,"21,85",,BRANCO,,,,https://www.portugalvineyards.com/pt/vinho-verde/17291-quinta-de-santiago-alvarinho-reserve-white-2019-5600831680669.html,https://www.portugalvineyards.com/120205-home_default/quinta-de-santiago-alvarinho-reserve-white-2019.jpg,,False,Portugal Vineyards,2025-10-13T15:13:25.488244
QUINTA DE SANTIAGO MIRA DO Ó SOU ALVARELHÃO TINTO,Quinta de Santiago Mira do Ó Sou Alvarelhão Tinto 2020,QUINTA DE SANTIAGO,100,2020,VINHOS VERDES,"54,55",,TINTO,,,,https://www.portugalvineyards.com/pt/vinho-verde/23998-quinta-de-santiago-mira-do-o-sou-alvarelhao-red-2020.html,https://www.portugalvineyards.com/112240-home_default/quinta-de-santiago-mira-do-o-sou-alvarelhao-red-2020.jpg,,False,Portugal Vineyards,2025-10-13T15:13:25.488414
QUINTA DE SANTIAGO MIRA DO Ó SOU ALVARINHO BRANCO,Quinta de Santiago Mira do Ó Sou Alvarinho Branco 2022,QUINTA DE SANTIAGO,100,2022,VINHOS VERDES,"37,25",,BRANCO,,,,https://www.portugalvineyards.com/pt/vinho-verde/14543-quinta-de-santiago-mira-do-o-sou-alvarinho-white-2018-5600685285423.html,https://www.portugalvineyards.com/93833-home_default/quinta-de-santiago-mira-do-o-sou-alvarinho-white-2018.jpg,,False,Portugal Vineyards,2025-10-13T15:13:25.488553
QUINTA DE SANTIAGO MIRA DO Ó SOU DISSIDENTE TINTO,Quinta de Santiago Mira do Ó Sou Dissidente Tinto 2021,QUINTA DE SANTIAGO,100,2021,VINHOS VERDES,"21,05",,TINTO,,,,https://www.portugalvineyards.com/pt/vinho-verde/23996-quinta-de-santiago-mira-do-o-sou-dissidente-red-2021-5600685285546.html,https://www.portugalvineyards.com/112238-home_default/quinta-de-santiago-mira-do-o-sou-dissidente-red-2021.jpg,,False,Portugal Vineyards,2025-10-13T15:13:25.488688
